"","blockgroupID","mural_presence","log_income","pop","area","black_prop","vacantprop","comresprop","povertymetric"
"1138","42.02_4","0",10.1202910481041,876,674035.2259,0.04109589,0.002558715,0.013217134,0.172854725
"1139","5_1","1",10.0020198086004,2329,4608222.196,0.37355088,0,0.716803367,0.371880007
"1140","50_1","1",NA,13,84233682.16,0.076923077,0.188179378,1,NA
"1141","54_1","0",10.4481927277358,1314,25514634.85,0.758751903,0.30596762,0.003831304,0.13939137
"1142","55_1","0",9.90703126615949,2009,5111794.772,0.783474365,0.044787655,0.218807329,0.217633692
"1143","55_2","0",9.50248746138712,936,1992357.757,0.717948718,0.173943621,0.007098159,0.259309525
"1144","55_3","0",10.1945514003343,2690,5574149.541,0.808178439,0.035396667,0,0.212388302
"1145","56_1","0",9.95953701838715,1111,9025203.463,0.837983798,0.288203614,0.490586855,0.214497
"1146","6_1","1",10.6130492743642,1781,1855492.463,0.142055025,0,0.736355324,0.229170651
"1147","60_1","0",10.0958006934577,2236,5542887.237,0.695438283,0.022295479,0.339407391,0.156117839
"1148","60_2","0",10.2036291813376,1268,1867125.301,0.590694006,0,0,0.216336653
"1149","60_3","0",8.90910013492555,797,1052745.249,0.851944793,0.040667684,0.020639369,0.529494087
"1150","60_4","0",9.59164939020659,1383,2376975.158,0.738973247,0.035633814,0.154322287,0.312566769
"1151","60_5","0",9.97864140613655,766,864252.7656,0.767624021,0.050530492,0.074850076,0.241518017
"1152","61_1","0",9.74326011321524,2074,4859497.07,0.745901639,0.021252609,0.042962894,0.242312538
"1153","61_2","0",9.65329392449534,1049,878586.2753,0.725452812,0,0.012871414,0.287676181
"1154","62_1","0",9.27312736007495,1017,838934.3972,0.841691249,0,0.063660144,0.378137108
"1155","62_2","0",9.62779992493271,1028,727879.179,0.836575875,0.038511022,0.028840061,0.407313996
"1156","62_3","0",9.54172827668803,888,705118.8236,0.818693694,0.021171368,0.022529217,0.380875975
"1157","62_4","0",9.59825232083676,1591,3202637.878,0.792583281,0.398671133,0.223903105,0.304026147
"1158","63_1","0",9.63737125799891,691,483109.4412,0.733719247,0,0.166146514,0.363268498
"1159","63_2","0",9.2037184956673,972,794509.0162,0.595679012,0.015480742,0.069032012,0.506426109
"1160","63_3","0",9.58217975243469,915,758231.0272,0.77704918,0.012429553,0.20112873,0.436938333
"1161","63_4","0",9.38395748813999,1658,3932655.66,0.794933655,0.107340756,0.116140262,0.507525166
"1162","64_1","0",9.54795481317617,1332,1173106.666,0.798798799,0.041232546,0.018729648,0.333145761
"1163","64_2","0",9.82784763832738,1299,1132538.826,0.786759045,0.059485947,0.043370628,0.317304295
"1164","64_3","0",9.51694232928048,1841,4800536.734,0.698533406,0.076125064,0.026356557,0.375727602
"1165","65_1","0",9.59750572291291,451,811041.6493,0.944567627,0.05939816,0.037306452,0.443611573
"1166","65_2","0",9.65271583410444,670,4561834.164,0.934328358,0.006997146,0.192506172,0.323222331
"1167","65_3","0",9.3844617322048,802,799115.4892,0.928927681,0.042904772,0.031125081,0.506033452
"1168","65_4","0",9.63501969900815,757,763803.02,0.973579921,0.059578141,0.016411525,0.354644301
"1169","65_5","0",9.61092693263324,672,1297295.543,0.964285714,0.013499746,0,0.328310608
"1170","65_6","0",9.89095940195886,1134,4023631.819,0.946208113,0.031612925,0.013670448,0.447739056
"1171","66_1","0",9.95237295026594,934,3062583.773,0.906852248,0.027096781,0.468902067,0.298693132
"1172","66_2","0",9.65975856761281,540,781315.194,0.896296296,0.14474676,0.060179037,0.463057894
"1173","66_3","0",9.41678527366734,1037,1340487.525,0.793635487,0.060623453,0.150072571,0.448063189
"1174","66_4","0",9.27650257422985,1239,1812368.446,0.613397902,0.040198396,0.281327027,0.411823558
"1175","67_1","0",9.41800473644193,859,2422839.667,0.683352736,0.342432274,0.01417076,0.32361744
"1176","67_2","0",9.27134139353358,840,1233427.306,0.610714286,0.037223996,0.029578871,0.497996209
"1177","67_3","0",9.61487171092426,880,942064.6238,0.779545455,0.03019253,0.076445115,0.30143438
"1178","67_4","0",9.24387185518498,926,1071169.05,0.786177106,0.006718295,0.066192739,0.600296182
"1179","67_5","0",9.33397293242146,1696,1280103.561,0.802476415,0.005717996,0.047371474,0.468877182
"1180","67_6","0",9.37381884096866,964,1001237.571,0.799792531,0.069186295,0.037278186,0.42428545
"1181","67_7","0",9.39607277189222,1307,2807834.21,0.799540933,0.068847525,0.043147063,0.39672278
"1182","69_1","0",8.57546209954021,1212,5605931.339,0.952970297,0.178093587,0,0.793437254
"1183","69_2","0",9.76232713274711,678,1630428.465,0.914454277,0.260993418,0.036557081,0.254723068
"1184","69_3","0",9.26416545867109,649,1435622.705,0.929121726,0.038082148,0.057209538,0.547516254
"1185","7_1","1",10.7543006557826,653,431028.1722,0.059724349,0,0.45736771,0.240076007
"1186","7_2","0",11.0031326410162,1550,1509841.639,0.136774194,0.010903249,0.67579807,0.292221172
"1187","7_3","1",10.5683895676558,879,786392.4707,0.034129693,0,0.510954189,0.29652417
"1188","70_1","0",10.2444496944302,923,767192.6638,0.965330444,0.004642615,0.069247349,0.373621521
"1189","70_2","0",9.53834831589953,699,684300.4697,0.924177396,0.017479801,0.003889412,0.410412338
"1190","70_3","1",9.07096335550754,901,1761935.754,0.940066593,0.018407416,0.159429505,0.533258586
"1191","70_4","0",9.75411709588186,693,631800.0457,0.933621934,0.022043525,0.092187715,0.382655743
"1192","70_5","1",9.69695526702712,774,1194483.825,0.978036176,0.073802151,0.252905278,0.388455125
"1193","71.01_1","0",9.82585028280898,817,739743.7991,0.935128519,0.0349808,0.07744414,0.362296713
"1194","71.01_2","0",9.56317796268366,958,914782.8399,0.934237996,0.017568035,0.130693633,0.398761151
"1195","71.01_3","1",9.28033274379622,782,1066717.778,0.829923274,0.028172883,0.327874875,0.410354158
"1196","71.02_1","0",9.56878375131088,1051,878487.4647,0.964795433,0.021404728,0.010024396,0.356530941
"1197","71.02_2","0",9.45922963970881,1195,966486.0485,0.946443515,0.020137296,0.014955424,0.391116917
"1198","71.02_3","0",9.72412162356781,1069,959966.7379,0.95696913,0.012298956,0.015156452,0.31937697
"1199","71.02_4","0",9.65745912868446,826,802101.0189,0.962469734,0.068180228,0.014417839,0.30690214
"1200","71.02_5","0",9.28340494283319,783,860512.9507,0.960408685,0.032980759,0.047103485,0.431599536
"1201","72_1","0",9.31569088758401,989,993526.9241,0.944388271,0.02805898,0.036520392,0.423299795
"1202","72_2","0",9.50196466366059,703,1217238.929,0.924608819,0.011557832,0.182849675,0.330907964
"1203","72_3","0",9.59464993801156,633,466040.6915,0.95892575,0.004124179,0.014745351,0.287544603
"1204","72_4","0",9.64678721769308,720,564301.9698,0.927777778,0.002174783,0.015341919,0.406854054
"1205","72_5","0",9.74747681053197,751,565755.3225,0.93608522,0.001822681,0.021712564,0.190664
"1206","72_6","0",9.54029139160713,977,1594286.914,0.918116684,0.061765577,0.363370375,0.552777798
"1207","73_1","0",9.54509685181389,828,744128.9424,0.887681159,0.016687917,0.033530907,0.446551842
"1208","73_2","0",9.63639211369274,764,744683.7708,0.918848168,0.016372683,0.008047549,0.457491912
"1209","73_3","0",9.86511048341512,612,1012955.658,0.825163399,0.053396016,0.067375811,0.099244285
"1210","73_4","0",9.48143564082356,884,1659141.219,0.852941176,0.040510259,0.243104242,0.340849405
"1211","74_1","0",9.7599058240581,667,783388.943,0.634182909,0.039281607,0.092860919,0.392911685
"1212","74_2","1",10.0618578885076,647,2261889.352,0.86862442,0.104334523,0.156650399,0.296788302
"1213","74_3","0",9.61146273065021,874,1045672.792,0.897025172,0.017690367,0.007030076,0.404563945
"1214","74_4","0",9.43260353586309,1425,1745953.616,0.911578947,0.028394222,0.073746007,0.401110083
"1215","74_5","0",10.0075322028227,725,1426265.061,0.957241379,0.060284765,0.160934826,0.285492739
"1216","77_1","1",9.74490205341876,1305,1707822.29,0.186206897,0.003202328,0.051357615,0.597973467
"1217","77_2","0",9.58726882194216,1075,1755271.389,0.421395349,0.023301285,0.00691634,0.257121404
"1218","78_1","1",10.1623070803028,974,1038287.69,0.391170431,0.013338225,0.029344642,0.294097869
"1219","78_2","0",10.8291541928888,499,720743.551,0.380761523,0.039370754,0.025131853,0.124059277
"1220","78_3","0",10.5371766181459,737,786709.0421,0.568521031,0.036115005,0.095823819,0.228530709
"1221","78_4","1",10.414573142508,862,1097361.878,0.203016241,0.007389188,0.09464655,0.188881687
"1222","78_5","0",10.3132102508969,1105,949926.5968,0.2760181,0,0.148783955,0.248371827
"1223","79_1","0",10.441704582894,977,946621.8955,0.272262027,0.002491758,0,0.208798265
"1224","79_2","0",10.4524756373965,1336,1209211.354,0.256736527,0,0.043413976,0.211427036
"1225","79_3","0",9.81618522413333,1152,969602.102,0.456597222,0.007390274,0.028706079,0.346999202
"1226","79_4","0",10.2895659468441,1088,936377.7089,0.518382353,0,0,0.120627738
"1227","8.01_1","1",11.2322587274124,1562,1211308.098,0.029449424,0.001579394,0.161664507,0.144955366
"1228","8.03_1","0",10.3501265932271,794,391410.9135,0.023929471,0,0.144455647,0.291074025
"1229","8.03_2","0",11.166695778893,1070,472653.1533,0.020560748,0,0.21859959,0.053052977
"1230","8.03_3","0",11.1137753750948,694,598195.8077,0.027377522,0,0.175728315,0.178874541
"1231","8.03_4","0",11.4229788753648,1043,180068.8496,0.013422819,0,0.225958727,0.15240409
"1232","8.04_1","0",11.5553429859609,1398,776393.4752,0.022889843,0,0.51490747,0.09448605
"1233","8.04_2","0",10.8696155192575,875,323887.7015,0.036571429,0,0.450783935,0.051834509
"1234","8.04_3","0",11.5089877222276,1336,462852.6969,0.025449102,0,0.542203528,0.131148412
"1235","80_1","0",10.142425709749,1025,1268524.461,0.731707317,0.013420526,0.030174573,0.338927068
"1236","80_2","1",10.0142235941308,930,1003086.217,0.732258065,0.030757948,0.091368573,0.256236818
"1237","80_3","0",9.74794423677478,762,843985.6711,0.939632546,0.017549947,0.058198427,0.333520976
"1238","80_4","1",9.55286568031047,1234,1510644.921,0.927066451,0.005675936,0.096581087,0.346322239
"1239","81.01_1","0",10.9061394500583,1066,1027493.621,0.92120075,0.016508781,0.096461872,0.279076742
"1240","81.01_2","0",9.38974100034247,1123,964114.3379,0.957257346,0.00491463,0.021282667,0.495928667
"1241","81.01_3","0",9.7291936874294,569,627332.2543,0.971880492,0.004970167,0.033023784,0.457515857
"1242","81.02_1","0",9.57595523548439,844,617424.5745,0.956161137,0.006067439,0.024286178,0.268624764
"1243","81.02_2","0",9.77747071195264,933,639993.5289,0.953912111,0.003727636,0.014719526,0.260031593
"1244","81.02_3","0",9.62397204275074,832,629686.4257,0.949519231,0.011170816,0.021811351,0.295409736
"1245","81.02_4","0",9.70521952391249,1584,1338699.857,0.95770202,0.005566743,0.030015297,0.341238095
"1246","81.02_5","0",9.88098628718961,835,670356.0842,0.936526946,0.009844272,0.028937834,0.222586215
"1247","82_1","0",9.51907429112457,1054,886079.7733,0.928842505,0.013046385,0.0381233,0.291178436
"1248","82_2","0",9.89767066721456,1043,723667.1328,0.967401726,0.001250674,0.003242736,0.164505219
"1249","82_3","0",10.0027444791335,1013,988895.0601,0.942744324,0.002953896,0.021987022,0.404250227
"1250","82_4","1",9.73376627771791,807,837193.9429,0.951672862,0.012186513,0.0329601,0.116751329
"1251","82_5","0",9.27237576289563,646,2796056.572,0.941176471,0.009557898,0.059720933,0.544200118
"1252","82_6","0",10.1326529361688,1357,1880158.314,0.950626382,0.003975526,0.001789748,0.222984071
"1253","82_7","0",9.89050362497783,877,952469.8239,0.971493729,0.006914549,0.018598917,0.172811565
"1254","83.01_1","1",9.81613066131788,1072,2293386.548,0.945895522,0.008223658,0.117703215,0.291292222
"1255","83.01_2","0",9.59376434920747,1791,1224472.654,0.911222781,0.004478923,0.042840818,0.402798043
"1256","83.01_3","1",9.80983599645467,1218,2041794.694,0.930213465,0.051501944,0.033894677,0.37957918
"1257","83.02_1","0",10.3118152262578,917,956046.127,0.936750273,0.015928672,0.08020435,0.236460745
"1258","83.02_2","1",9.09448048588165,1478,1728487.737,0.941813261,0.033487812,0.231811861,0.530101621
"1259","83.02_3","0",9.6327936931132,904,942644.9452,0.931415929,0.035910652,0.140257567,0.265816495
"1260","83.02_4","0",9.76129014682633,1008,943181.8266,0.948412698,0.02423915,0.099249345,0.346314086
"1261","84_1","0",9.52178779797823,1019,860545.3777,0.935230618,0.026341183,0.055729841,0.418639937
"1262","84_2","0",9.23610557986221,788,696555.2338,0.908629442,0.008742322,0.106610057,0.535752897
"1263","84_3","0",10.4208219482149,686,478999.3668,0.932944606,0.004131012,0.018678255,0.494845823
"1264","84_4","1",9.65432081631268,717,1427899.669,0.955369596,0.025437165,0.480898933,0.349550666
"1265","84_5","0",9.91936090169242,644,656269.55,0.944099379,0.004063481,0.056093834,0.337969168
"1266","84_6","0",9.69769263955653,634,1272735.794,0.957413249,0.034452603,0.178297681,0.407110263
"1267","85_1","0",9.53017496744437,713,940348.4898,0.904628331,0.009748759,0.179250481,0.400122601
"1268","85_2","0",10.2236489157298,771,786774.9158,0.932555123,0.024037704,0.149045934,0.143454446
"1269","85_3","0",10.0742846234781,911,942458.4898,0.778265642,0.04444755,0.098945188,0.304290122
"1270","85_4","0",9.454540665816,736,659426.5453,0.936141304,0.01420375,0.079645027,0.321030114
"1271","85_5","0",9.22916212621677,1189,1103611.422,0.926829268,0.013258823,0.059421671,0.450673524
"1272","85_6","1",9.96665012749377,845,833502.8195,0.919526627,0.013914003,0.149052005,0.373979239
"1273","85_7","1",9.40393152102837,1148,1413177.086,0.933797909,0.033599017,0.324429494,0.351678829
"1274","86.01_1","0",9.5192945797035,1020,1412164.251,0.590196078,0.014033432,0.171083453,0.538396177
"1275","86.01_2","0",10.4138230562129,1927,1301378.901,0.242864556,0.005329459,0.054708411,0.180516745
"1276","86.02_1","1",9.56233437739637,936,2197303.132,0.757478632,0.082223128,0.509150764,0.482200663
"1277","86.02_2","0",9.86068443021082,1230,905398.8872,0.802439024,0.036256392,0.048254827,0.422881162
"1278","86.02_3","0",9.39490940131062,844,864831.7613,0.828199052,0.003599829,0,0.323310069
"1279","87.01_1","1",10.3129114808315,1079,809510.849,0.087117702,0,0.022256419,0.326331416
"1280","87.01_2","1",9.50673438502998,1152,926894.1807,0.302083333,0.020864983,0.325024232,0.473866669
"1281","87.01_3","0",9.82173505066387,1916,1052788.842,0.114300626,0.003334494,0.138724619,0.548149899
"1282","87.02_1","1",9.86287386965083,1774,2121469.832,0.159526494,0.003703289,0.351213888,0.605363308
"1283","87.02_2","0",9.93042155377621,1262,926136.2245,0.077654517,0.009677667,0.011787735,0.55430428
"1284","88.01_1","0",8.33663008763715,552,1152381.158,0.057971014,0,0.279962555,0.404299566
"1285","88.01_2","0",9.19502366786429,436,832390.8683,0.128440367,0,0.634828971,0.645324307
"1286","88.02_1","0",9.02833876399315,945,755872.7259,0.044444444,0.004909308,0.020134775,0.78137788
"1287","88.02_2","1",8.9201217518724,1186,1102718.761,0.225969646,0.003283414,0.436274122,0.777315708
"1288","88.02_3","0",7.68202151082687,3628,1331440.232,0.121554576,0.00370693,0.248836634,1
"1289","88.02_4","0",7.98104975966596,1224,1011653.019,0.025326797,0.010875663,0.055979058,0.974885177
"1290","9.01_1","1",10.3869008686918,1199,583591.5628,0.124270225,0.000940491,0.409726983,0.227190748
"1291","9.01_2","1",10.4386642671659,1077,550295.9934,0.061281337,0.006440139,0.357112889,0.234005764
"1292","9.02_1","0",11.1122090638843,1407,891710.7567,0.063255153,0.005752032,0.103421035,0.249016183
"1293","9.02_2","0",10.3796906751496,1366,775753.3984,0.059297218,0,0.259185062,0.388868384
"1294","90_1","0",10.6495117726968,635,723286.0643,0.097637795,0.005966641,0.067727439,0.38868611
"1295","90_2","0",8.50694081495189,2036,902078.0233,0.055009823,0.007660971,0.004160386,0.712314588
"1296","90_3","0",8.98256109225744,1401,1690337.699,0.157030692,0.018407323,0.311595956,0.772486228
"1297","90_4","0",8.22710823434815,1504,1373999.988,0.027260638,0,0.263189087,0.760786744
"1298","91_1","1",10.3435795047873,728,760593.8662,0.217032967,0,0.045493477,0.296483568
"1299","91_2","1",10.1524547838598,806,2680316.923,0.245657568,0,0.313550172,0.399828502
"1300","91_3","1",9.27209376825166,1269,1133318.299,0.632781718,0.024769168,0.182945273,0.644877406
"1301","92_1","1",9.70448768268936,1627,3834887.415,0.766441303,0.016408484,0.234022542,0.444105635
"1302","92_2","1",9.35910514524129,1257,1668433.397,0.758949881,0.080246971,0.037112196,0.458493957
"1303","93_1","0",9.20643274714516,641,569600.7802,0.918876755,0.009889212,0.045760989,0.481287106
"1304","93_2","0",9.11239672764606,837,766316.3693,0.925925926,0.031605193,0.01935645,0.647711082
"1305","93_3","1",9.41246455606632,659,890161.3466,0.915022762,0.142025677,0.158411531,0.287580465
"1306","93_4","1",9.97273372527294,774,839063.6974,0.948320413,0.009590133,0.181010588,0.281566744
"1307","93_5","0",9.61567213786133,1310,1260981.711,0.941221374,0.04486506,0.095671598,0.44893012
"1308","94_1","0",9.81651253852172,673,627840.1757,0.959881129,0.041820299,0.015455327,0.598496442
"1309","94_2","1",9.37347910935336,1206,1406611.021,0.965174129,0.059689613,0.055482704,0.443843625
"1310","94_3","1",9.34548296591848,661,544751.5329,0.950075643,0.051595804,0.039851163,0.529049657
"1311","94_4","1",9.33714921883988,1287,1362598.422,0.945609946,0.026805336,0.023731311,0.440313822
"1312","95_1","0",9.47262771040802,596,798528.3357,0.959731544,0.007612938,0.027407547,0.520542984
"1313","95_2","0",9.05497228474248,690,524687.4643,0.952173913,0.0405866,0.014789242,0.504269814
"1314","95_3","0",9.1557785839835,988,1069245.455,0.94534413,0.086890427,0.127825027,0.455136589
"1315","95_4","0",9.64814358799629,1039,1037346.593,0.948026949,0.018658848,0.081741651,0.447434287
"1316","96_1","0",9.68526935174441,1203,1435645.343,0.928512053,0.038351215,0.105765619,0.305961614
"1317","96_2","1",9.02087334702136,757,640260.2871,0.939233818,0.007130123,0.107472226,0.444311289
"1318","96_3","1",9.25205796532805,804,661911.3935,0.944029851,0.012767416,0.114417364,0.599766658
"1319","96_4","0",10.0268549664864,802,811140.8678,0.942643392,0.013155307,0.056852822,0.1996348
"1320","96_5","0",9.28405540979846,672,807451.8349,0.922619048,0.034612692,0.136703415,0.395217769
"1321","98.01_1","0",10.1963437162616,1057,1274191.951,0.814569536,0.00156357,0.178715364,0.126273902
"1322","98.01_2","0",9.78498550845513,1127,1929419.451,0.827861579,0,0.285090415,0.299614857
"1323","98.02_1","0",10.0255724330864,1714,1699200.984,0.852975496,0,0.022192987,0.205850689
"1324","98.02_2","0",9.85964015275585,2024,2906449.279,0.828557312,0,0.146827312,0.24933453
"1325","98.02_3","0",9.88974353474387,1737,1963298.962,0.81865285,0,0.18677072,0.100021396
"1326","9800_1","1",8.8942588250027,601,112160439.2,0.227953411,0.000814038,0.641902193,0.705574493
"1327","9801_1","0",10.9788312142649,74,61528645.33,0.054054054,0.000433784,0.01059205,0
"1328","9802_1","0",10.0975317960251,504,58688060.03,0.01984127,0.003025781,0,0.164928835
"1329","9803_1","0",NA,2,82039497.38,0,0.015874126,1,NA
"1330","9804_1","1",NA,0,31943895.64,NA,0.004759836,NA,NA
"1331","9805_1","0",NA,0,4468991.411,NA,0,NA,NA
"1332","9806_1","0",NA,0,13818423.06,NA,0,0.639109647,NA
"1333","9807_1","1",NA,5,82564602.62,0.6,0.047836993,1,NA
"1334","9808_1","0",NA,6,23118539.22,0.166666667,0,0.008358046,NA
"1335","9809_1","1",NA,30,222224904.7,0.6,0.052108805,0.788794005,0
"1336","9891_1","1",9.36554763627857,3230,46425859.45,0.712074303,0.007066484,0,0.624197618
