"blockgroupID","X","blockcount","blockgroup","censustract","total","white","black","asian","other","hispanic","area","income","poverty.1.verypoor","poverty.2.poor","poverty.3.middle","poverty.4.uppermiddle","segregationmetric","povertymetric","vacantprop","comresprop","whiteprop","blackprop","asianprop","otherprop","hispanicprop","violentcrime.2006","violentcrime.2007","violentcrime.2008","violentcrime.2009","violentcrime.2010","violentcrime.2011","violentcrime.2012","violentcrime.2013","violentcrime.2014","violentcrime.2015","violentcrime.2016","nonviolentcrime.2006","nonviolentcrime.2007","nonviolentcrime.2008","nonviolentcrime.2009","nonviolentcrime.2010","nonviolentcrime.2011","nonviolentcrime.2012","nonviolentcrime.2013","nonviolentcrime.2014","nonviolentcrime.2015","nonviolentcrime.2016","mural_count","violentcrime_total","nonviolentcrime_total","mural_presence"
"42.01_3",1133,11,3,42.01,776,766,1,2,3,4,638114.9029,30155,0,0.070121951,0.025914634,0.903963415,0.617751778,0.058080827,0,0.027003564,0.987113402,0.00128866,0.00257732,0.003865979,0.005154639,13,12,10,13,6,18,10,12,10,13,4,35,41,35,33,30,37,15,23,19,15,6,0,121,289,"0"
"42.01_4",1134,16,4,42.01,1663,1120,178,191,15,159,1286266.378,18053,0.11991342,0.169264069,0.187012987,0.523809524,0.356207795,0.309450698,0.026493651,0.048024078,0.67348166,0.107035478,0.114852676,0.009019844,0.095610343,58,58,60,43,52,42,44,36,44,37,20,96,76,60,54,49,40,48,44,57,43,29,0,494,596,"0"
"42.02_1",1135,21,1,42.02,1366,1173,72,66,11,44,1538380.378,24494,0.014678899,0.051376147,0.225688073,0.708256881,0.489349942,0.130199606,0.021421901,0.015094026,0.858711567,0.052708638,0.048316252,0.008052709,0.032210835,18,19,8,14,25,14,36,18,8,17,8,62,69,66,44,61,45,33,38,24,21,17,0,185,480,"0"
"42.02_2",1136,18,2,42.02,1404,800,121,318,34,131,1986719.33,15155,0.043113772,0.15748503,0.558682635,0.240718563,0.364729569,0.350597225,0.024578211,0.285543568,0.56980057,0.086182336,0.226495726,0.024216524,0.093304843,43,50,43,25,39,41,44,40,48,30,22,72,64,61,41,74,70,57,43,64,54,25,2,425,625,"1"
"42.02_3",1137,9,3,42.02,1279,1043,18,95,37,86,670605.2012,15604,0.304317549,0.076601671,0.086350975,0.532729805,0.462903222,0.402859577,0.001491537,0.020308385,0.815480844,0.014073495,0.074276779,0.028928851,0.067240031,30,19,32,23,29,42,25,34,26,39,22,53,46,39,30,30,52,42,25,26,29,9,0,321,381,"0"
"42.02_4",1138,8,4,42.02,876,716,36,57,28,39,674035.2259,24842,0.042735043,0.113553114,0.139194139,0.704517705,0.45860031,0.172854725,0.002558715,0.013217134,0.817351598,0.04109589,0.065068493,0.03196347,0.044520548,29,23,18,14,22,29,28,29,29,24,17,41,50,34,42,28,25,38,29,31,35,16,0,262,369,"0"
"5_1",1145,36,1,5,2329,750,870,340,63,306,4608222.196,22071,0.262618297,0.061514196,0.152996845,0.522870662,0.095164485,0.371880007,0,0.716803367,0.322026621,0.37355088,0.145985401,0.027050236,0.131386861,377,384,316,361,389,363,348,331,306,326,169,1203,1392,1417,1252,1205,1289,1302,1164,1002,1179,639,8,62,155,"1"
"50_1",1139,91,1,50,13,8,1,0,0,4,84233682.16,NA,NA,NA,NA,NA,0.430878912,NA,0.188179378,1,0.615384615,0.076923077,0,0,0.307692308,10,12,3,6,9,8,5,0,3,4,2,17,7,23,13,9,16,18,9,20,15,8,1,191,542,"1"
"54_1",1140,18,1,54,1314,160,997,73,35,49,25514634.85,34482,0.066608238,0.058720421,0.08150745,0.793163891,0.340351055,0.13939137,0.30596762,0.003831304,0.121765601,0.758751903,0.055555556,0.026636225,0.037290715,28,34,28,23,12,15,20,9,2,11,9,109,79,54,30,48,46,52,37,34,28,25,0,504,798,"0"
"55_1",1141,22,1,55,2009,275,1574,65,55,40,5111794.772,20071,0.023482053,0.191881919,0.168399866,0.616236162,0.365814097,0.217633692,0.044787655,0.218807329,0.136884022,0.783474365,0.032354405,0.027376804,0.019910403,48,68,48,52,44,44,38,49,46,46,21,119,83,79,59,73,53,52,68,68,51,93,0,177,261,"0"
"55_2",1142,12,2,55,936,197,672,25,23,19,1992357.757,13393,0.070408163,0.006122449,0.518367347,0.405102041,0.297484295,0.259309525,0.173943621,0.007098159,0.210470085,0.717948718,0.026709402,0.02457265,0.020299145,23,18,22,29,13,9,12,11,14,16,10,33,33,31,15,19,15,19,30,32,20,14,0,306,795,"0"
"55_3",1143,19,3,55,2690,238,2174,113,72,93,5574149.541,26757,0.116498082,0.062783397,0.132542728,0.688175794,0.389907165,0.212388302,0.035396667,0,0.088475836,0.808178439,0.042007435,0.026765799,0.034572491,36,39,34,31,25,22,23,22,23,28,23,96,93,120,70,58,53,74,84,79,45,23,0,677,1146,"0"
"56_1",1144,19,1,56,1111,85,931,41,28,26,9025203.463,21153,0.052188552,0.12962963,0.197811448,0.62037037,0.418149246,0.214497,0.288203614,0.490586855,0.076507651,0.837983798,0.03690369,0.02520252,0.02340234,103,86,93,66,70,71,42,43,41,38,24,139,110,140,119,137,115,85,116,81,62,42,0,3670,13044,"0"
"6_1",1184,23,1,6,1781,1151,253,160,75,142,1855492.463,40662,0.167914439,0.053475936,0.044919786,0.73368984,0.322431234,0.229170651,0,0.736355324,0.646266143,0.142055025,0.08983717,0.042111173,0.079730488,100,105,89,65,73,94,80,77,74,57,48,337,334,349,311,327,310,296,293,291,243,163,4,415,948,"1"
"60_1",1146,30,1,60,2236,508,1555,59,52,62,5542887.237,24241,0.085978073,0.034622043,0.119446047,0.759953837,0.274057921,0.156117839,0.022295479,0.339407391,0.227191413,0.695438283,0.026386404,0.023255814,0.027728086,60,60,42,33,44,29,34,24,29,37,23,122,89,102,95,89,92,81,82,84,73,39,0,112,347,"0"
"60_2",1147,13,2,60,1268,337,749,150,19,13,1867125.301,27001,0.035306334,0.088265836,0.336448598,0.539979232,0.224845258,0.216336653,0,0,0.265772871,0.590694006,0.11829653,0.014984227,0.010252366,16,10,19,10,6,17,10,3,9,6,6,41,34,50,26,25,38,41,27,28,17,20,0,193,409,"0"
"60_3",1148,9,3,60,797,74,679,12,12,20,1052745.249,7399,0.045698925,0.623655914,0.130376344,0.200268817,0.430564431,0.529494087,0.040667684,0.020639369,0.092848181,0.851944793,0.015056462,0.015056462,0.025094103,40,25,18,19,18,11,13,10,14,19,6,56,42,34,34,44,37,48,41,29,26,18,0,435,719,"0"
"60_4",1149,17,4,60,1383,151,1022,109,51,50,2376975.158,14642,0.04050786,0.125151149,0.522370012,0.311970979,0.346861785,0.312566769,0.035633814,0.154322287,0.109182936,0.738973247,0.078814172,0.036876356,0.03615329,68,58,48,43,25,25,52,36,31,32,17,117,72,62,57,53,65,69,73,60,52,39,0,247,382,"0"
"60_5",1150,6,5,60,766,42,588,80,31,25,864252.7656,21561,0.072815534,0.022653722,0.427184466,0.477346278,0.404730648,0.241518017,0.050530492,0.074850076,0.054830287,0.767624021,0.104438642,0.040469974,0.032637076,21,30,25,23,24,20,24,21,29,18,12,47,45,27,30,43,35,34,45,32,27,17,0,528,1239,"0"
"61_1",1151,20,1,61,2074,258,1547,186,48,35,4859497.07,17039,0.06483899,0.182332463,0.134029591,0.618798956,0.351438136,0.242312538,0.021252609,0.042962894,0.1243973,0.745901639,0.089681774,0.023143684,0.016875603,72,59,57,49,32,38,55,52,36,46,32,104,112,98,76,82,104,86,105,319,91,62,0,242,383,"0"
"61_2",1152,10,2,61,1049,154,761,105,15,14,878586.2753,15573,0.048275862,0.202298851,0.273563218,0.475862069,0.341402863,0.287676181,0,0.012871414,0.146806482,0.725452812,0.100095329,0.014299333,0.013346044,20,37,27,20,19,24,23,20,22,19,11,37,44,46,27,30,31,47,28,42,30,21,0,482,542,"0"
"62_1",1153,6,1,62,1017,66,856,34,23,38,838934.3972,10648,0.034161491,0.17494824,0.629399586,0.161490683,0.420310887,0.378137108,0,0.063660144,0.064896755,0.841691249,0.033431662,0.022615536,0.037364798,60,38,40,41,42,25,40,46,55,59,36,48,76,46,51,43,40,40,54,50,50,44,0,348,417,"0"
"62_2",1154,6,2,62,1028,115,860,28,13,12,727879.179,15181,0.129367328,0.196411709,0.384324835,0.289896128,0.415195514,0.407313996,0.038511022,0.028840061,0.111867704,0.836575875,0.027237354,0.012645914,0.011673152,30,32,37,31,35,38,28,34,24,41,18,43,39,30,35,34,43,43,44,47,35,24,0,279,383,"0"
"62_3",1155,6,3,62,888,93,727,11,31,26,705118.8236,13929,0.015647226,0.244665718,0.553342817,0.186344239,0.408566531,0.380875975,0.021171368,0.022529217,0.10472973,0.818693694,0.012387387,0.03490991,0.029279279,38,44,31,23,15,26,27,23,19,21,12,50,39,36,36,41,26,26,30,44,37,18,0,1046,1075,"0"
"62_4",1156,16,4,62,1591,134,1261,146,19,31,3202637.878,14739,0.072185765,0.238768299,0.175668854,0.513377082,0.400204188,0.304026147,0.398671133,0.223903105,0.084223759,0.792583281,0.091766185,0.011942175,0.019484601,117,103,116,92,87,96,83,106,101,98,47,121,114,97,96,115,115,95,93,94,85,50,0,432,537,"0"
"63_1",1157,6,1,63,691,35,507,98,17,34,483109.4412,15327,0.154069767,0.239825581,0.097383721,0.50872093,0.392342729,0.363268498,0,0.166146514,0.05065123,0.733719247,0.141823444,0.024602026,0.049204052,36,53,47,40,26,34,48,50,31,40,27,49,53,68,50,57,59,41,40,41,56,23,0,476,531,"0"
"63_2",1158,9,2,63,972,55,579,291,13,34,794509.0162,9934,0.15995397,0.363636364,0.241657077,0.234752589,0.410916451,0.506426109,0.015480742,0.069032012,0.056584362,0.595679012,0.299382716,0.013374486,0.034979424,55,64,41,41,27,26,47,52,54,40,29,46,49,52,49,56,64,44,48,42,50,31,0,390,720,"0"
"63_3",1159,7,3,63,915,44,711,102,16,42,758231.0272,14504,0.046728972,0.438084112,0.23364486,0.281542056,0.404379312,0.436938333,0.012429553,0.20112873,0.048087432,0.77704918,0.11147541,0.017486339,0.045901639,54,46,42,40,29,33,36,29,26,35,20,79,63,76,92,53,62,60,45,75,77,38,0,943,1194,"0"
"63_4",1160,26,4,63,1658,90,1318,119,52,79,3932655.66,11896,0.333110814,0.090787717,0.271028037,0.305073431,0.390267975,0.507525166,0.107340756,0.116140262,0.054282268,0.794933655,0.071773221,0.031363088,0.047647768,132,122,102,92,84,63,62,95,65,71,55,148,139,147,103,104,117,87,98,80,114,57,0,497,651,"0"
"64_1",1161,11,1,64,1332,51,1064,145,34,38,1173106.666,14016,0.047833935,0.063176895,0.683212996,0.205776173,0.425381194,0.333145761,0.041232546,0.018729648,0.038288288,0.798798799,0.108858859,0.025525526,0.028528529,56,46,69,54,36,53,32,32,35,50,34,69,53,48,60,79,100,62,43,59,41,37,0,244,453,"0"
"64_2",1162,8,2,64,1299,72,1022,104,43,58,1132538.826,18543,0.18696187,0.121771218,0.103321033,0.587945879,0.392121029,0.317304295,0.059485947,0.043370628,0.055427252,0.786759045,0.080061586,0.033102386,0.044649731,23,22,23,26,21,23,18,33,23,23,9,57,43,37,41,39,57,48,34,39,35,23,0,601,1119,"0"
"64_3",1163,41,3,64,1841,191,1286,276,38,50,4800536.734,13588,0.180743243,0.101914414,0.328828829,0.388513514,0.36430665,0.375727602,0.076125064,0.026356557,0.103747963,0.698533406,0.149918523,0.020640956,0.027159153,67,61,56,60,58,61,44,62,49,51,32,154,109,104,94,107,133,108,80,94,92,44,0,310,359,"0"
"65_1",1164,6,1,65,451,3,426,6,10,6,811041.6493,14728,0.203636364,0.127272727,0.403636364,0.265454545,0.523187266,0.443611573,0.05939816,0.037306452,0.006651885,0.944567627,0.013303769,0.022172949,0.013303769,34,34,29,30,24,25,22,28,29,38,17,40,41,41,41,27,27,46,25,24,27,20,0,268,413,"0"
"65_2",1165,12,2,65,670,4,626,0,21,19,4561834.164,15564,0.107371795,0.108974359,0.384615385,0.399038462,0.520634569,0.323222331,0.006997146,0.192506172,0.005970149,0.934328358,0,0.031343284,0.028358209,27,38,23,34,24,21,17,22,18,22,22,52,42,49,25,31,49,36,33,36,41,19,0,323,359,"0"
"65_3",1166,6,3,65,802,6,745,1,35,15,799115.4892,11902,0.229015544,0.205181347,0.350259067,0.215544041,0.527531506,0.506033452,0.042904772,0.031125081,0.007481297,0.928927681,0.001246883,0.043640898,0.018703242,24,34,39,28,35,25,36,26,21,37,18,47,38,49,30,34,32,43,19,30,30,7,0,276,363,"0"
"65_4",1167,6,4,65,757,3,737,3,6,8,763803.02,15291,0.133879781,0.237704918,0.137522769,0.490892532,0.552199559,0.354644301,0.059578141,0.016411525,0.003963012,0.973579921,0.003963012,0.007926024,0.010568032,48,31,28,33,15,23,16,21,24,22,15,67,44,45,23,28,37,24,28,26,27,14,0,212,300,"0"
"65_5",1168,6,5,65,672,8,648,0,7,9,1297295.543,14927,0.039930556,0.15625,0.506944444,0.296875,0.542905353,0.328310608,0.013499746,0,0.011904762,0.964285714,0,0.010416667,0.013392857,30,28,27,11,21,13,13,14,17,23,15,35,30,33,22,19,31,27,28,30,30,15,0,358,457,"0"
"65_6",1169,18,6,65,1134,7,1073,13,20,21,4023631.819,19751,0.283395755,0.20474407,0.021223471,0.490636704,0.524827751,0.447739056,0.031612925,0.013670448,0.00617284,0.946208113,0.011463845,0.017636684,0.018518519,35,41,38,29,33,36,23,46,29,34,14,70,75,50,30,36,30,36,32,34,46,18,0,521,1132,"0"
"66_1",1170,13,1,66,934,37,847,19,16,15,3062583.773,21002,0.081433225,0.08577633,0.438653637,0.394136808,0.485471887,0.298693132,0.027096781,0.468902067,0.039614561,0.906852248,0.020342612,0.017130621,0.016059957,58,60,35,46,37,56,44,37,58,73,17,87,95,89,73,91,111,90,96,124,201,75,0,293,392,"0"
"66_2",1171,6,2,66,540,12,484,3,15,26,781315.194,15674,0.173431734,0.376383764,0.051660517,0.398523985,0.479037001,0.463057894,0.14474676,0.060179037,0.022222222,0.896296296,0.005555556,0.027777778,0.048148148,39,34,20,37,23,23,23,18,36,23,17,55,49,32,35,37,43,37,26,19,30,29,0,613,791,"0"
"66_3",1172,11,3,66,1037,45,823,94,33,42,1340487.525,12293,0.139596137,0.171202809,0.520632133,0.16856892,0.408302158,0.448063189,0.060623453,0.150072571,0.043394407,0.793635487,0.090646095,0.031822565,0.040501446,67,78,62,49,63,58,56,48,45,54,33,63,88,56,74,92,93,84,64,71,69,37,0,835,1129,"0"
"66_4",1173,13,4,66,1239,84,760,299,30,66,1812368.446,10684,0.131932773,0.305042017,0.172268908,0.390756303,0.371132636,0.411823558,0.040198396,0.281327027,0.06779661,0.613397902,0.241323648,0.024213075,0.053268765,110,91,99,78,76,65,64,70,61,73,48,108,115,119,85,131,125,106,95,85,91,69,0,219,425,"0"
"67_1",1174,11,1,67,859,108,587,118,15,31,2422839.667,12308,0.016718913,0.396029258,0.083594566,0.503657262,0.336576492,0.32361744,0.342432274,0.01417076,0.12572759,0.683352736,0.137369034,0.017462165,0.036088475,28,13,21,14,18,15,24,30,19,20,17,48,38,36,29,37,51,41,42,41,37,25,0,153,303,"0"
"67_2",1175,11,2,67,840,154,513,110,17,46,1233427.306,10629,0.442857143,0,0.096103896,0.461038961,0.257521389,0.497996209,0.037223996,0.029578871,0.183333333,0.610714286,0.130952381,0.020238095,0.054761905,27,13,17,10,10,12,13,13,17,10,11,27,35,19,32,31,36,25,20,35,30,13,0,308,435,"0"
"67_3",1176,8,3,67,880,93,686,61,17,23,942064.6238,14986,0.097165992,0.155870445,0.259109312,0.487854251,0.364718359,0.30143438,0.03019253,0.076445115,0.105681818,0.779545455,0.069318182,0.019318182,0.026136364,45,26,31,8,26,23,34,35,28,31,21,54,54,35,28,35,38,35,43,38,45,30,0,497,578,"0"
"67_4",1177,10,4,67,926,78,728,52,17,51,1071169.05,10341,0.346733668,0.287688442,0.101758794,0.263819095,0.364796744,0.600296182,0.006718295,0.066192739,0.084233261,0.786177106,0.056155508,0.018358531,0.055075594,59,47,43,46,52,55,32,51,62,34,16,73,59,52,53,54,71,53,54,48,41,20,0,712,755,"0"
"67_5",1178,13,5,67,1696,135,1361,70,52,78,1280103.561,11316,0.260047281,0.130023641,0.301182033,0.308747045,0.38809972,0.468877182,0.005717996,0.047371474,0.079599057,0.802476415,0.041273585,0.030660377,0.045990566,87,84,70,66,55,63,49,57,62,71,48,94,74,77,66,78,65,67,81,52,62,39,0,333,482,"0"
"67_6",1179,12,6,67,964,84,771,64,24,21,1001237.571,11776,0.028416779,0.473612991,0.181326116,0.316644114,0.383276849,0.42428545,0.069186295,0.037278186,0.087136929,0.799792531,0.066390041,0.024896266,0.021784232,47,32,39,24,28,25,33,29,26,24,26,54,56,35,44,42,49,51,49,46,34,22,0,480,716,"0"
"67_7",1180,18,7,67,1307,111,1045,59,63,29,2807834.21,12041,0.125094769,0.208491281,0.342683851,0.323730099,0.40270585,0.39672278,0.068847525,0.043147063,0.084927314,0.799540933,0.045141546,0.048201989,0.022188217,66,55,61,59,34,34,35,32,31,37,36,109,90,68,56,72,55,60,56,57,58,35,0,714,513,"0"
"69_1",1181,15,1,69,1212,10,1155,1,25,21,5605931.339,5300,0.52293578,0.266819572,0.167431193,0.042813456,0.531589936,0.793437254,0.178093587,0,0.008250825,0.952970297,0.000825083,0.020627063,0.017326733,79,58,70,86,58,66,57,66,81,62,31,48,39,43,50,53,54,51,56,40,49,30,0,264,337,"0"
"69_2",1182,13,2,69,678,19,620,1,15,23,1630428.465,17367,0.075036075,0.054834055,0.393939394,0.476190476,0.493073916,0.254723068,0.260993418,0.036557081,0.028023599,0.914454277,0.001474926,0.022123894,0.033923304,38,28,31,25,20,25,23,26,14,18,16,41,38,26,17,29,26,37,33,43,34,13,0,268,322,"0"
"69_3",1183,9,3,69,649,27,603,0,8,11,1435622.705,10553,0.446601942,0,0.226537217,0.326860841,0.507741364,0.547516254,0.038082148,0.057209538,0.041602465,0.929121726,0,0.012326656,0.016949153,32,21,28,38,31,26,26,25,16,13,12,45,48,34,24,34,23,27,26,24,25,12,0,862,3254,"0"
"7_1",1224,5,1,7,653,525,39,54,12,23,431028.1722,46831,0.126373626,0.142857143,0.021978022,0.708791209,0.454550335,0.240076007,0,0.45736771,0.803981623,0.059724349,0.082695253,0.018376723,0.035222052,20,15,19,23,12,10,16,10,9,9,6,96,84,99,70,81,68,57,76,64,48,30,1,335,331,"1"
"7_2",1225,19,2,7,1550,1000,212,220,36,82,1509841.639,60062,0.138952164,0.203492787,0.012148823,0.645406226,0.354970233,0.292221172,0.010903249,0.67579807,0.64516129,0.136774194,0.141935484,0.023225806,0.052903226,107,102,114,148,123,113,112,78,100,110,70,665,473,586,589,684,790,748,642,572,546,295,0,225,320,"0"
"7_3",1226,12,3,7,879,587,30,189,36,37,786392.4707,38886,0.185679612,0.080097087,0.131067961,0.60315534,0.467993767,0.29652417,0,0.510954189,0.667804323,0.034129693,0.215017065,0.040955631,0.042093288,15,17,9,13,6,4,7,8,7,10,12,64,70,79,71,72,53,52,66,48,34,30,2,426,547,"1"
"70_1",1185,7,1,70,923,4,891,3,22,3,767192.6638,28126,0.170658683,0.055888224,0.44510978,0.328343313,0.544128691,0.373621521,0.004642615,0.069247349,0.004333694,0.965330444,0.003250271,0.02383532,0.003250271,54,31,34,33,25,32,22,25,29,37,13,41,37,32,30,24,41,36,23,26,21,20,0,227,273,"0"
"70_2",1186,6,2,70,699,12,646,4,18,19,684300.4697,13882,0.237288136,0.092449923,0.277349769,0.392912173,0.504891397,0.410412338,0.017479801,0.003889412,0.017167382,0.924177396,0.005722461,0.025751073,0.027181688,26,39,18,18,25,23,15,16,16,19,10,43,26,53,30,24,29,20,26,25,32,12,0,283,352,"0"
"70_3",1187,10,3,70,901,21,847,10,17,6,1761935.754,8699,0.066538091,0.537126326,0.25168756,0.144648023,0.518686231,0.533258586,0.018407416,0.159429505,0.023307436,0.940066593,0.011098779,0.018867925,0.006659267,52,41,43,50,34,45,32,45,32,42,10,62,56,54,49,44,71,45,33,51,45,37,2,343,439,"1"
"70_4",1188,5,4,70,693,12,647,10,17,7,631800.0457,17225,0.043175487,0.204735376,0.555710306,0.19637883,0.513115885,0.382655743,0.022043525,0.092187715,0.017316017,0.933621934,0.014430014,0.024531025,0.01010101,19,33,17,14,12,24,22,23,22,18,23,27,22,22,32,29,23,22,28,33,25,10,0,472,568,"0"
"70_5",1189,14,5,70,774,2,757,2,8,5,1194483.825,16268,0.168634064,0.149241147,0.306913997,0.375210793,0.556655814,0.388455125,0.073802151,0.252905278,0.002583979,0.978036176,0.002583979,0.010335917,0.006459948,28,26,28,21,17,28,32,32,35,22,14,37,34,48,34,34,32,18,37,33,28,17,2,387,497,"1"
"71.01_1",1190,8,1,71.01,817,5,764,17,21,10,739743.7991,18506,0.080662983,0.278453039,0.237569061,0.403314917,0.515795241,0.362296713,0.0349808,0.07744414,0.006119951,0.935128519,0.020807834,0.025703794,0.012239902,33,36,41,31,37,39,36,32,27,20,11,50,49,25,34,53,49,58,35,26,39,21,0,374,416,"0"
"71.01_2",1191,11,2,71.01,958,22,895,5,19,17,914782.8399,14231,0.186592179,0.091620112,0.397765363,0.324022346,0.512857634,0.398761151,0.017568035,0.130693633,0.022964509,0.934237996,0.005219207,0.019832985,0.017745303,68,56,47,62,21,40,36,44,37,44,17,79,61,75,41,52,47,44,55,47,46,21,0,397,584,"0"
"71.01_3",1192,7,3,71.01,782,95,649,1,24,13,1066717.778,10725,0.131850675,0.098490866,0.58141382,0.188244639,0.415576738,0.410354158,0.028172883,0.327874875,0.121483376,0.829923274,0.001278772,0.030690537,0.016624041,35,39,71,41,51,26,35,19,25,29,16,65,58,67,53,48,51,27,48,31,34,15,2,364,390,"1"
"71.02_1",1193,8,1,71.02,1051,7,1014,4,12,14,878487.4647,14311,0.075268817,0.337941628,0.11827957,0.468509985,0.543415071,0.356530941,0.021404728,0.010024396,0.006660324,0.964795433,0.003805899,0.011417697,0.013320647,57,43,46,29,36,34,31,27,18,33,20,51,46,42,30,33,42,45,38,40,37,12,0,269,403,"0"
"71.02_2",1194,9,2,71.02,1195,7,1131,6,27,24,966486.0485,12826,0.098411071,0.304971809,0.213736545,0.382880574,0.525063153,0.391116917,0.020137296,0.014955424,0.005857741,0.946443515,0.005020921,0.022594142,0.020083682,43,45,48,38,43,36,32,46,22,21,23,123,66,70,52,44,67,44,37,37,29,15,0,346,433,"0"
"71.02_3",1195,9,3,71.02,1069,8,1023,8,19,11,959966.7379,16716,0.22310757,0.047808765,0.14873838,0.580345286,0.535588769,0.31937697,0.012298956,0.015156452,0.00748363,0.95696913,0.00748363,0.01777362,0.010289991,57,58,44,37,33,29,21,26,15,23,21,59,47,39,31,27,36,30,36,34,36,15,0,389,447,"0"
"71.02_4",1196,8,4,71.02,826,1,795,1,13,16,802101.0189,15638,0.145933014,0,0.440191388,0.413875598,0.541089372,0.30690214,0.068180228,0.014417839,0.001210654,0.962469734,0.001210654,0.015738499,0.01937046,33,24,23,28,21,27,25,23,27,25,13,61,49,49,32,33,45,28,32,24,35,15,0,222,344,"0"
"71.02_5",1197,7,5,71.02,783,8,752,0,18,5,860512.9507,10758,0.020364416,0.535905681,0.101822079,0.341907824,0.539028323,0.431599536,0.032980759,0.047103485,0.010217114,0.960408685,0,0.022988506,0.006385696,32,29,43,40,34,30,30,26,28,28,26,78,51,41,39,34,58,25,26,27,34,20,0,165,221,"0"
"72_1",1198,12,1,72,989,14,934,3,11,27,993526.9241,11111,0.02504817,0.503853565,0.128131021,0.342967245,0.523007909,0.423299795,0.02805898,0.036520392,0.014155713,0.944388271,0.003033367,0.011122346,0.027300303,52,47,38,36,38,27,43,23,27,37,21,73,62,46,46,42,28,37,35,34,34,10,0,206,280,"0"
"72_2",1199,7,2,72,703,12,650,5,22,14,1217238.929,13386,0.015555556,0.235555556,0.428888889,0.32,0.510866199,0.330907964,0.011557832,0.182849675,0.017069701,0.924608819,0.007112376,0.031294452,0.019914651,29,22,21,29,23,17,17,20,12,18,14,36,34,22,48,23,29,32,30,40,34,16,0,271,294,"0"
"72_3",1200,6,3,72,633,1,607,2,11,12,466040.6915,14686,0,0.261208577,0.300194932,0.438596491,0.537545389,0.287544603,0.004124179,0.014745351,0.001579779,0.95892575,0.003159558,0.017377567,0.018957346,10,12,17,12,12,16,18,20,22,17,9,32,30,35,18,19,7,23,12,16,19,10,0,394,585,"0"
"72_4",1201,6,4,72,720,7,668,14,18,13,564301.9698,15472,0.230933713,0.173200285,0.124732716,0.471133286,0.507740705,0.406854054,0.002174783,0.015341919,0.009722222,0.927777778,0.019444444,0.025,0.018055556,24,24,18,22,12,15,23,16,13,29,10,31,36,23,31,20,31,22,26,20,27,13,0,348,427,"0"
"72_5",1202,7,5,72,751,11,703,1,16,20,565755.3225,17111,0,0.203094778,0.13926499,0.657640232,0.514704858,0.190664,0.001822681,0.021712564,0.014647137,0.93608522,0.001331558,0.021304927,0.026631158,22,38,23,18,31,27,39,19,18,21,15,20,18,35,22,34,42,45,24,22,17,15,0,245,345,"0"
"72_6",1203,10,6,72,977,15,897,16,20,29,1594286.914,13909,0.178294574,0.494573643,0.057364341,0.269767442,0.496736322,0.552777798,0.061765577,0.363370375,0.015353122,0.918116684,0.016376663,0.020470829,0.029682702,46,21,38,42,32,36,43,39,32,37,28,59,55,57,44,43,61,46,59,82,45,34,0,148,241,"0"
